Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739983771.999737,42.361783,-71.091427,4.001334,14.245955,55.504402,1.906702,0.900000
1739983772.999731,42.361786,-71.091406,4.225206,14.245955,55.504402,1.863597,0.900000
1739983773.999725,42.361815,-71.091386,3.849402,14.245954,55.504402,2.346365,0.900000
1739983774.999718,42.361828,-71.091380,3.943778,14.245955,55.504402,1.873372,0.900000
1739983775.999712,42.361835,-71.091358,4.023260,14.245955,55.504402,1.890311,0.900000
1739983776.999705,42.361850,-71.091339,3.583119,14.245955,55.504402,2.069163,0.900000
1739983777.999699,42.361859,-71.091327,3.854540,14.245955,55.504402,1.751320,0.900000
1739983778.999692,42.361865,-71.091308,3.877969,14.245955,55.504402,1.647376,0.900000
1739983779.999686,42.361873,-71.091289,3.919511,14.245955,55.504402,1.643758,0.900000
1739983780.999678,42.361888,-71.091270,3.858537,14.245955,55.986443,1.981478,0.900000
1739983781.999672,42.361891,-71.091246,3.708747,14.245954,55.986443,1.878353,0.900000
1739983782.999666,42.361897,-71.091229,3.790875,14.245955,55.986443,1.724387,0.900000
1739983783.999659,42.361907,-71.091216,3.844829,14.245955,55.986443,1.565719,0.900000
1739983784.999652,42.361911,-71.091199,3.812365,14.245955,55.986443,1.479298,0.900000
1739983785.999645,42.361918,-71.091177,3.784426,14.245954,55.986443,1.607189,0.900000
1739983786.999639,42.361924,-71.091160,3.780749,14.245955,55.986443,1.628934,0.900000
1739983787.999632,42.361934,-71.091141,3.663028,14.245955,55.986443,1.761045,0.900000
1739983788.999625,42.361948,-71.091129,3.505155,14.245955,55.986443,1.682082,0.900000
1739983789.999619,42.361951,-71.091106,3.546732,14.245954,55.986443,1.736209,0.900000
1739983790.999612,42.361950,-71.091079,3.518666,14.245954,55.986443,1.722517,0.900000
1739983791.999606,42.361960,-71.091063,3.543717,14.245954,55.986443,1.775560,0.900000
1739983792.999599,42.361962,-71.091050,4.026171,14.245954,55.986443,1.357164,0.900000
1739983793.999592,42.361972,-71.091038,3.685570,14.245954,55.492752,1.448648,0.900000
1739983794.999585,42.361979,-71.091009,3.869894,14.245954,55.492752,1.735267,0.900000
1739983795.999579,42.361989,-71.090989,4.168603,14.245954,55.492752,1.801407,0.900000
1739983796.999572,42.361989,-71.090974,4.127084,14.245954,55.492752,1.413304,0.900000
1739983797.999565,42.362001,-71.090954,4.293857,14.245954,55.492752,1.642054,0.900000
1739983798.999559,42.362010,-71.090930,4.204000,14.245954,55.492752,1.755864,0.900000
1739983799.999552,42.362019,-71.090912,4.078686,14.245954,55.492752,1.804478,0.900000
1739983800.999545,42.362037,-71.090895,3.108964,14.245954,55.492752,2.070021,0.900000
1739983801.999539,42.362035,-71.090881,3.653297,14.245955,55.492752,1.255398,0.900000
1739983802.999532,42.362044,-71.090858,3.590900,14.245954,55.592808,1.740578,0.900000
1739983803.999525,42.362056,-71.090840,3.562471,14.245954,55.592808,1.869439,0.900000
1739983804.999519,42.362067,-71.090825,3.697913,14.245954,55.592808,1.732384,0.900000
1739983805.999512,42.362075,-71.090804,3.590909,14.245954,55.592808,1.846226,0.900000
1739983806.999506,42.362086,-71.090783,3.445342,14.245954,55.592808,1.840934,0.900000
1739983807.999498,42.362096,-71.090768,2.597144,14.245954,55.592808,1.748603,0.900000
1739983808.999492,42.362106,-71.090750,2.897709,14.245954,55.137772,1.699021,0.900000
1739983809.999485,42.362113,-71.090734,3.156490,14.245954,55.137772,1.589817,0.900000
1739983810.999478,42.362125,-71.090718,3.730708,14.245954,55.137772,1.607804,0.900000
1739983811.999471,42.362135,-71.090701,3.710502,14.245954,55.137772,1.650053,0.900000
1739983812.999465,42.362141,-71.090679,3.809720,14.245954,55.137772,1.817959,0.900000
1739983813.999458,42.362152,-71.090661,3.716266,14.245954,55.137772,1.857633,0.900000
1739983814.999451,42.362162,-71.090645,3.356842,14.245954,55.137772,1.760666,0.900000
1739983815.999445,42.362172,-71.090629,3.357532,14.245954,55.536274,1.695556,0.900000
1739983816.999438,42.362184,-71.090613,3.438180,14.245954,55.536274,1.642493,0.900000
1739983817.999431,42.362191,-71.090593,3.741050,14.245954,55.536274,1.781692,0.900000
1739983818.999424,42.362200,-71.090576,3.438218,14.245954,55.536274,1.710154,0.900000
1739983819.999417,42.362207,-71.090558,3.450269,14.245954,55.781181,1.682433,0.900000
1739983820.999411,42.362218,-71.090539,3.348999,14.245954,55.781181,1.778496,0.900000
1739983821.999404,42.362222,-71.090525,3.353430,14.245954,55.781181,1.499113,0.900000
1739983822.999397,42.362229,-71.090511,3.055392,14.245954,55.781181,1.391255,0.900000
1739983823.999390,42.362230,-71.090505,3.228496,14.245954,55.781181,0.990620,0.900000
1739983824.999384,42.362243,-71.090482,3.001899,14.245954,56.187401,1.791408,0.900000
1739983825.999377,42.362253,-71.090460,3.016798,14.245954,56.187401,1.939547,0.900000
1739983826.999371,42.362264,-71.090442,3.482837,14.245954,56.187401,1.912383,0.900000
1739983827.999363,42.362271,-71.090426,3.875714,14.245954,56.187401,1.730078,0.900000
1739983828.999357,42.362286,-71.090408,3.491463,14.245954,56.187401,1.874208,0.900000
