Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739982513.222834,42.361453,-71.092365,3.502096,36.976219,-1.000000,-1.000000,0.950000
1739982515.253649,42.361452,-71.092366,3.502096,38.848018,-1.000000,-1.000000,0.950000
1739982515.253649,42.361452,-71.092366,3.502096,38.848018,-1.000000,-1.000000,0.950000
1739982530.310258,42.361097,-71.093029,14.147123,23.000000,-1.000000,-1.000000,0.950000
1739982531.783224,42.361274,-71.092681,3.501802,40.126932,-1.000000,-1.000000,0.950000
1739982532.197642,42.361113,-71.093007,9.081197,21.096258,-1.000000,-1.000000,0.950000
1739982533.718351,42.361104,-71.093023,9.081197,21.417657,-1.000000,-1.000000,0.950000
1739982533.730183,42.361113,-71.093007,9.081197,21.096258,-1.000000,-1.000000,0.950000
1739982553.594638,42.361104,-71.093024,9.080129,43.741500,-1.000000,-1.000000,0.950000
1739982553.599565,42.361104,-71.093024,9.080129,43.741509,-1.000000,-1.000000,0.950000
1739982554.183193,42.361066,-71.093099,9.081071,38.659614,-1.000000,-1.000000,0.950000
1739982555.359970,42.361066,-71.093100,9.081071,39.259762,-1.000000,-1.000000,0.950000
1739982555.359970,42.361066,-71.093100,9.081071,39.259762,-1.000000,-1.000000,0.950000
1739982555.582276,42.361066,-71.093100,9.080129,39.281597,-1.000000,-1.000000,0.950000
1739982555.583662,42.361066,-71.093100,9.080129,39.281598,-1.000000,-1.000000,0.950000
1739982555.880248,42.361066,-71.093100,9.080129,39.322883,-1.000000,-1.000000,0.950000
1739982555.885781,42.361066,-71.093100,9.080129,39.322884,-1.000000,-1.000000,0.950000
1739982557.844230,42.361066,-71.093100,9.080129,40.202663,-1.000000,-1.000000,0.950000
1739982557.849577,42.361066,-71.093100,9.080129,40.202668,-1.000000,-1.000000,0.950000
1739982567.458858,42.361065,-71.093101,9.080129,49.112459,-1.000000,-1.000000,0.950000
1739982567.465274,42.361065,-71.093101,9.080129,49.112471,-1.000000,-1.000000,0.950000
1739982567.967340,42.360705,-71.093448,18.272752,19.527654,-1.000000,-1.000000,0.950000
1739982568.297712,42.360712,-71.093489,16.465255,14.645543,-1.000000,-1.000000,0.950000
1739982569.368000,42.360711,-71.093492,16.465251,15.686809,-1.000000,-1.000000,0.950000
1739982569.405931,42.360711,-71.093492,16.464499,15.687305,-1.000000,-1.000000,0.950000
1739982569.407616,42.360711,-71.093492,16.464499,15.687308,-1.000000,-1.000000,0.950000
1739982581.654921,42.360708,-71.093507,16.465125,35.554628,-1.000000,-1.000000,0.950000
1739982583.598968,42.360707,-71.093507,16.465125,36.513486,-1.000000,-1.000000,0.950000
1739982589.970900,42.360704,-71.093526,16.465125,40.957780,-1.000000,-1.000000,0.950000
1739982592.015351,42.360704,-71.093526,16.465125,42.484186,-1.000000,-1.000000,0.950000
1739982592.026961,42.360704,-71.093526,16.465125,40.957780,-1.000000,-1.000000,0.950000
1739982592.561263,42.360704,-71.093526,16.465125,42.484186,-1.000000,-1.000000,0.950000
1739982593.072777,42.360581,-71.094057,3.723420,18.109611,-1.000000,-1.000000,0.950000
1739982594.172251,42.360577,-71.094072,3.723420,18.450127,-1.000000,-1.000000,0.950000
1739982594.617479,42.360577,-71.094073,3.723420,18.502306,-1.000000,-1.000000,0.950000
1739982594.628370,42.360577,-71.094072,3.723420,18.450127,-1.000000,-1.000000,0.950000
1739982599.831614,42.360564,-71.094096,3.723370,23.675116,-1.000000,-1.000000,0.950000
1739982600.817462,42.360564,-71.094096,3.723370,24.032969,-1.000000,-1.000000,0.950000
1739982600.817462,42.360564,-71.094096,3.723370,24.032969,-1.000000,-1.000000,0.950000
1739982604.926973,42.360553,-71.094107,3.723370,26.983289,-1.000000,-1.000000,0.950000
1739982612.219313,42.360555,-71.094290,12.842562,27.660758,-1.000000,-1.000000,0.950000
