Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,Battery
1739959974,42.35547234,-71.09867306,4.090556344,6.768540222,180.804828,0,0.95
1739959975,42.35547218,-71.09867288,4.090556344,6.828435701,180.804828,0,0.95
1739959976,42.35547196,-71.09867264,4.090556344,6.793929329,180.804828,0,0.95
1739959977,42.35547174,-71.09867241,4.090556344,6.90772017,180.804828,0,0.95
1739959978,42.35547149,-71.09867213,4.090556344,7.007328095,180.804828,0,0.95
1739959979,42.35547126,-71.09867188,4.090556344,6.946242413,180.804828,0,0.95
1739959980,42.35547097,-71.09867156,4.090556344,7.033821178,180.804828,0,0.95
1739959981,42.35547067,-71.09867123,4.090556344,7.011097382,180.804828,0,0.95
1739959982,42.3554704,-71.09867093,4.090556344,7.08123438,180.804828,0,0.95
1739959983,42.35547011,-71.09867062,4.090556344,7.149360899,180.804828,0,0.95
1739959984,42.35546979,-71.09867027,4.090556344,7.059505328,180.804828,0,0.95
1739959985,42.35546949,-71.09866994,4.090556344,7.112844772,180.804828,0,0.95
1739959986,42.35546926,-71.09866968,4.090556344,7.108151163,180.804828,0,0.95
1739959987,42.3554689,-71.09866929,4.090556344,7.133757124,180.804828,0,0.95
1739959988,42.35546887,-71.09866926,4.090556344,7.255540872,180.804828,0,0.95
1739959989,42.35548306,-71.09868712,4.090556344,6.76819156,180.804828,0,0.95
1739959990,42.3554824,-71.09868634,4.090556344,6.77676105,180.804828,0,0.95
1739959991,42.35548229,-71.09868621,4.090556344,6.890122944,180.804828,0,0.95
1739959992,42.3554816,-71.09868539,4.090556344,6.887934739,180.804828,0,0.95
1739959993,42.35548093,-71.09868459,4.090556344,6.864379492,180.804828,0,0.95
1739959994,42.35547424,-71.09867663,4.090556344,5.783804867,180.804828,0,0.95
1739959995,42.35547058,-71.09867228,4.090556344,5.244932136,180.804828,0,0.95
1739959996,42.35546831,-71.09866958,4.090556344,4.921587344,180.804828,0,0.95
1739959997,42.35546822,-71.09866947,4.090556344,5.138600155,180.804828,0,0.95
1739959998,42.35546647,-71.09866739,4.090556344,4.847122861,180.804828,0,0.95
1739959999,42.35546527,-71.09866596,4.090556344,4.539965571,180.804828,0,0.95
1739960000,42.35546518,-71.09866586,4.090556344,4.748426338,180.804828,0,0.95
1739960001,42.35546422,-71.09866471,4.090556344,4.601327839,180.804828,0,0.95
1739960002,42.35546361,-71.09866398,4.090556344,4.359451768,180.804828,0,0.95
1739960003,42.35546307,-71.09866335,4.090556344,4.337769794,180.804828,0,0.95
1739960004,42.35546263,-71.09866282,4.090556344,4.212359777,180.804828,0,0.95
1739960005,42.35546229,-71.09866241,4.090556344,4.21812785,180.804828,0,0.95
1739960006,42.35546228,-71.09866241,4.090556344,4.402585258,180.804828,0,0.95
1739960007,42.35546227,-71.09866239,4.090556344,4.410087268,180.804828,0,0.95
1739960008,42.35546226,-71.09866238,4.090556344,4.585763165,180.804828,0,0.95
1739960009,42.35546224,-71.09866236,4.090556344,4.675679457,180.804828,0,0.95
1739960010,42.35546221,-71.09866232,4.090556344,4.793073762,180.804828,0,0.95
1739960011,42.35546217,-71.09866228,4.090556344,5.000413893,180.804828,0,0.95
1739960012,42.35546172,-71.09866174,4.090556344,4.730897677,180.804828,0,0.95
1739960013,42.35546135,-71.0986613,4.090556344,4.699142012,180.804828,0,0.95
1739960014,42.35546104,-71.09866094,4.090556344,4.663088779,180.804828,0,0.95
1739960015,42.35546102,-71.09866091,4.090556344,4.893970718,180.804828,0,0.95
